park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
177,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0050,1.0000,1.0050,1.0050,1.0050,18,20,31,44,57,66,71,68,59,48,37,25,5,4,4,4,5,4,4,4,4,4,5,5,9,4,338,355,375,403,375,340,318,10,10,10,10,10,10,10,"Community Field","default_grass.jpg","default_grass.jpg",0,3200,0,0,0,0,"","",1
178,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9900,1.0000,0.9900,0.9900,0.9900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,315,350,378,400,390,365,325,9,9,9,9,9,9,9,"Veterans Memorial Stadium","default_grass.jpg","default_grass.jpg",0,5300,0,0,0,0,"","",1
179,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0000,1.0000,1.0650,1.0650,1.0650,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,336,375,422,431,417,365,329,9,9,9,9,9,9,9,"L.P. Frans Stadium","default_grass.jpg","default_grass.jpg",0,5092,0,0,0,0,"","",1
180,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0000,1.0000,1.0250,1.0250,1.0250,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,335,360,385,400,385,360,335,8,8,8,8,8,8,8,"Fifth Third Bank Ballpark","default_grass.jpg","default_grass.jpg",0,7400,0,0,0,0,"","",1
181,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0000,1.0000,0.9900,0.9900,0.9900,23,28,40,51,62,71,75,73,65,53,40,28,3,3,4,4,4,3,3,3,3,3,3,3,10,6,310,345,375,400,375,345,310,8,8,8,8,8,8,8,"Dozer Park","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
182,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0300,1.0000,1.1100,1.1100,1.1100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,343,370,385,400,370,345,318,9,9,9,9,9,9,9,"Modern Woodmen Park","default_grass.jpg","default_grass.jpg",0,4024,0,0,0,0,"","",1
183,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0050,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,340,378,422,438,420,374,331,9,9,9,13,9,9,9,"Ashford University Field","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
184,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9750,0.9750,0.9750,0.9650,1.0000,0.9450,0.9450,0.9450,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,324,357,393,422,381,347,314,9,9,9,9,9,9,9,"Arthur W. Perdue Stadium","default_grass.jpg","default_grass.jpg",0,5200,0,0,0,0,"","",1
185,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0150,1.0000,1.0050,1.0050,1.0050,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,328,355,390,418,382,345,318,9,9,9,9,9,9,9,"Municipal Stadium","default_grass.jpg","default_grass.jpg",0,4600,0,0,0,0,"","",1
186,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,1.0300,1.0000,1.0000,1.0000,1.0000,33,37,45,54,62,70,74,73,66,55,46,38,5,5,5,5,4,4,4,4,3,3,4,5,6,2,330,360,380,400,375,350,320,7,7,7,7,7,7,7,"Appalachian Power Park","default_grass.jpg","default_grass.jpg",0,6200,0,0,0,0,"","",1
187,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,0.9950,1.0000,1.0400,1.0400,1.0400,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,336,367,415,430,385,350,327,17,17,13,9,8,6,6,"Classic Park","default_grass.jpg","default_grass.jpg",0,7273,0,0,0,0,"","",1
188,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0250,1.0000,0.9000,0.9000,0.9000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,315,335,378,417,387,355,322,6,6,8,9,13,17,17,"First Energy Park","default_grass.jpg","default_grass.jpg",0,6588,0,0,0,0,"","",1
189,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,0.9900,1.0000,1.0400,1.0400,1.0400,32,36,46,55,64,72,76,75,68,57,46,36,4,4,4,4,4,4,3,3,3,3,4,4,9,2,326,363,394,425,387,353,325,7,7,7,7,7,7,7,"Whitaker Bank Ballpark","default_grass.jpg","default_grass.jpg",0,9000,0,0,0,0,"","",1
190,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0050,1.0000,0.9750,0.9750,0.9750,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,325,350,375,400,375,350,325,9,9,9,14,9,9,9,"Neuroscience Feild at Fox Cities Stadium","default_grass.jpg","default_grass.jpg",0,10052,0,0,0,0,"","",1
191,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9950,1.0000,1.1150,1.1150,1.1150,38,41,49,58,66,74,78,76,70,59,49,41,3,3,4,3,3,3,3,4,3,3,3,3,8,8,324,356,400,425,413,370,328,9,9,9,9,13,17,17,"NewBridge Bank Park","default_grass.jpg","default_grass.jpg",0,7499,0,0,0,0,"","",1
192,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0400,1.0000,1.0900,1.0900,1.0900,36,39,46,54,62,69,73,72,66,55,46,39,3,3,4,3,4,4,4,4,3,3,3,3,7,7,326,350,370,373,320,310,297,8,8,8,8,8,36,36,"McCormick Field","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
193,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,0.9850,1.0000,0.8900,0.8900,0.8900,45,48,56,62,71,78,81,79,74,63,54,47,3,3,3,3,3,3,3,3,3,2,3,3,6,7,330,363,399,425,399,360,321,10,10,10,16,10,10,10,"Lake Olmstead Stadium","default_grass.jpg","default_grass.jpg",0,4400,0,0,0,0,"","",1
194,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,1.0200,1.0000,1.0550,1.0550,1.0550,41,44,52,59,67,75,79,78,71,61,51,44,3,3,4,3,3,3,3,4,3,3,3,3,7,1,310,352,379,390,420,380,302,30,30,30,15,15,4,4,"Fluor Field at the West End","default_grass.jpg","default_grass.jpg",0,5700,0,0,0,0,"","",1
195,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,0.9950,1.0000,0.9150,0.9150,0.9150,48,51,58,64,72,78,82,81,76,66,58,51,3,3,3,3,3,4,3,5,3,2,3,3,9,7,339,390,431,437,410,362,334,17,17,13,9,9,9,9,"Joseph P. Riley, Jr. Park","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
196,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,326,346,384,419,371,339,315,9,9,9,9,9,9,9,"Bowling Green Ballpark","default_grass.jpg","default_grass.jpg",0,5700,0,0,0,0,"","",1
197,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0100,1.0000,0.9550,0.9550,0.9550,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,300,340,375,400,375,335,310,7,7,7,7,7,7,7,"CMC-NorthEast Stadium","default_grass.jpg","default_grass.jpg",0,4700,0,0,0,0,"","",1
198,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0248,1.0320,1.0210,0.9990,1.1150,0.9050,0.9050,0.9050,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,335,357,379,401,377,353,330,7,7,7,12,7,7,7,"State Mutual Stadium","default_grass.jpg","default_grass.jpg",0,5105,0,0,0,0,"","",1
199,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9750,1.0000,0.9900,0.9900,0.9900,45,48,55,63,72,79,82,80,75,64,55,47,3,3,3,3,3,3,3,4,3,2,3,3,7,7,323,351,386,420,377,345,317,10,10,10,10,10,10,10,"Spirit Communications Park","default_grass.jpg","default_grass.jpg",0,7501,0,0,0,0,"","",1
200,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,0.9800,1.0000,1.0000,1.0000,1.0000,11,19,31,45,58,67,72,71,60,47,29,16,3,3,3,3,3,4,3,3,3,2,3,2,11,8,339,378,417,439,415,365,331,10,10,10,10,10,10,10,"Ripken Stadium","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
201,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0250,1.0000,0.9950,0.9950,0.9950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,327,360,403,427,396,359,330,9,9,9,9,9,9,9,"MCU Park","default_grass.jpg","default_grass.jpg",0,7500,0,0,0,0,"","",1
202,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0200,1.0000,0.9350,0.9350,0.9350,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,328,363,401,426,395,357,329,10,10,10,10,10,10,10,"Dutchess Stadium","default_grass.jpg","default_grass.jpg",0,4494,0,0,0,0,"","",1
203,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,0.9850,1.0000,1.0450,1.0450,1.0450,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,328,360,399,431,393,353,326,10,10,10,10,10,10,10,"Richmond County Bank Ballpark","default_grass.jpg","default_grass.jpg",0,7171,0,0,0,0,"","",1
204,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0050,1.0000,0.9850,0.9850,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,333,376,416,438,413,373,336,10,10,10,14,10,10,10,"Falcon Park","default_grass.jpg","default_grass.jpg",0,2800,0,0,0,0,"","",1
205,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0150,1.0150,1.0150,1.0560,1.0000,0.9500,0.9500,0.9500,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,320,344,376,420,377,348,317,10,10,10,10,10,10,10,"Dwyer Stadium","default_grass.jpg","default_grass.jpg",0,2600,0,0,0,0,"","",1
206,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9650,1.0000,1.1250,1.1250,1.1250,27,28,37,47,58,67,72,71,64,53,43,33,7,6,5,5,4,4,3,3,4,4,6,7,11,2,337,375,415,436,409,371,329,9,9,9,9,9,9,9,"Russell Diethrick Park","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
207,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,0.9900,1.0000,1.0800,1.0800,1.0800,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,330,359,401,431,394,361,329,7,7,7,7,7,7,7,"Eastwood Field","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
208,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0100,1.0000,0.9900,0.9900,0.9900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,325,375,410,399,378,349,320,7,7,7,7,7,15,15,"Medlar Field at Lubrano Park","default_grass.jpg","default_grass.jpg",0,5406,0,0,0,0,"","",1
209,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9900,1.0000,1.0200,1.0200,1.0200,26,29,38,49,60,68,72,71,63,51,41,31,4,4,4,4,5,4,4,4,3,3,4,4,8,4,327,355,393,427,399,360,321,9,9,9,9,13,17,17,"Bowman Field","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
210,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0050,1.0000,0.9600,0.9600,0.9600,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,337,368,385,400,385,368,301,12,12,12,12,12,12,12,"Edward A. LeLacheur Park","default_grass.jpg","default_grass.jpg",0,4767,0,0,0,0,"","",1
211,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0280,1.0150,1.0350,1.0640,1.0500,0.9455,0.9350,0.9650,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,337,376,416,428,413,370,337,12,12,12,17,12,12,12,"Senator Thomas J. Dodd Memorial Stadium","default_grass.jpg","default_grass.jpg",0,6270,0,0,0,0,"","",1
212,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0300,1.0300,1.0300,1.0300,1.0000,1.1800,1.1800,1.1800,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,328,349,386,424,378,344,323,7,7,7,7,7,7,7,"Joseph L. Bruno Stadium","default_grass.jpg","default_grass.jpg",0,4500,0,0,0,0,"","",1
213,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9950,1.0000,1.0150,1.0150,1.0150,18,20,31,44,57,66,71,68,59,48,37,25,5,4,4,4,5,4,4,4,4,4,5,5,9,8,332,366,401,422,394,354,324,9,9,9,9,9,9,9,"Centennial Field","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
214,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9050,0.9050,0.9050,1.0000,1.0000,0.9050,0.9050,0.9050,30,37,44,51,59,67,75,74,64,53,40,31,4,3,3,3,3,3,2,1,2,2,3,3,9,6,309,344,378,405,378,344,309,14,7,7,7,7,7,14,"Memorial Stadium","default_grass.jpg","default_grass.jpg",0,60000,0,0,0,0,"","",1
215,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,0.9650,1.0000,1.0900,1.0900,1.0900,27,33,40,47,54,62,69,69,59,47,35,27,5,4,4,3,3,3,3,2,2,3,4,5,9,3,323,347,379,415,379,345,315,9,9,9,9,9,9,9,"Avista Stadium","default_grass.jpg","default_grass.jpg",0,7162,0,0,0,0,"","",1
216,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0300,1.0000,0.8850,0.8850,0.8850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,327,346,382,419,377,346,318,6,6,6,11,6,6,6,"Gesa Stadium","default_grass.jpg","default_grass.jpg",0,3654,0,0,0,0,"","",1
217,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9735,0.9800,0.9700,1.2300,1.4000,0.8365,0.8400,0.8300,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,345,386,443,447,434,386,337,10,10,10,14,10,10,10,"Ron Tonkin Field","default_grass.jpg","default_grass.jpg",0,4500,0,0,1,0,"","",1
218,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,40,43,46,50,55,60,66,66,62,53,45,40,6,6,6,4,3,3,3,1,3,3,6,6,8,8,317,339,372,414,386,356,319,9,9,9,9,9,17,17,"PK Park","default_grass.jpg","default_grass.jpg",0,4500,0,0,0,0,"","",1
219,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0100,1.0000,1.0650,1.0650,1.0650,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,321,353,378,421,379,341,314,7,7,7,12,7,7,7,"Everett Memorial Stadium","default_grass.jpg","default_grass.jpg",0,3682,0,0,0,0,"","",1
220,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,1.0250,1.0000,1.0950,1.0950,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,352,379,419,430,402,354,331,15,15,11,7,7,7,7,"Volcanoes Stadium","default_grass.jpg","default_grass.jpg",0,4250,0,0,0,0,"","",1
221,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0200,1.0000,0.8600,0.8600,0.8600,38,41,44,49,54,59,63,64,58,51,43,39,5,4,3,2,2,2,1,1,2,4,5,6,13,5,335,360,375,395,375,360,335,18,18,14,10,10,7,7,"Nat Bailey Stadium","default_grass.jpg","default_grass.jpg",0,6500,0,0,0,0,"","",1
222,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,330,363,403,428,395,359,326,9,9,9,9,9,9,9,"Bowen Field","default_grass.jpg","default_grass.jpg",0,3000,0,0,0,0,"","",1
223,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0050,1.0000,1.0050,1.0050,1.0050,18,20,31,44,57,66,71,68,59,48,37,25,5,4,4,4,5,4,4,4,4,4,5,5,9,6,320,356,391,420,386,354,323,10,10,10,15,10,10,10,"Burlington Athletic Stadium","default_grass.jpg","default_grass.jpg",0,3500,0,0,0,0,"","",1
224,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9250,0.9250,0.9250,0.7900,0.7100,1.0420,1.0350,1.0550,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,309,336,352,415,350,327,306,10,10,10,16,10,10,10,"American Legion Field","default_grass.jpg","default_grass.jpg",0,2588,0,0,0,0,"","",1
225,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0200,1.0200,1.0200,0.9980,0.9500,0.9765,0.9800,0.9700,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,328,359,405,428,391,353,327,10,10,10,14,10,10,10,"Calfee Park","default_grass.jpg","default_grass.jpg",0,2500,0,0,0,0,"","",1
226,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0505,0.9400,1.1100,0.9580,0.9800,1.0600,1.1300,0.9300,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,324,353,385,422,397,361,326,9,9,9,9,9,17,17,"H.P. Hunnicutt Field","default_grass.jpg","default_grass.jpg",0,3000,0,0,0,0,"","",1
227,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,329,358,393,421,370,339,321,17,17,9,9,9,9,9,"Pioneer Park","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
228,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,8,328,364,391,414,369,327,319,12,12,12,12,12,12,12,"Devault Memorial Stadium","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
229,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,323,355,381,423,378,351,318,9,9,9,13,9,9,9,"Joe O'Brien Field","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
230,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,7,333,366,397,422,399,352,321,12,12,12,12,12,12,12,"Howard Johnson Field","default_grass.jpg","default_grass.jpg",0,3800,0,0,0,0,"","",1
231,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,1,329,357,391,426,386,354,321,9,9,9,15,9,9,9,"Hunter Wright Stadium","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
232,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,331,366,408,433,409,359,322,7,7,7,11,7,7,7,"Maryvale Baseball Park","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
233,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,327,356,391,427,385,352,319,7,7,7,7,7,7,7,"Surprise Stadium","default_grass.jpg","default_grass.jpg",0,10500,0,0,0,0,"","",1
